date,year,title,simple_title,artist,main_artist,peak_pos,last_pos,weeks,rank,change,spotify_link,spotify_id,video_link,all_genre,main_genre,broad_genre,album,album_uri,num_songs_on_album,album_type,release_date
1/1/11,2011,Loca,loca,shakira,shakira,32,90,11,96,-6,https://embed.spotify.com/?uri=spotify:track:2Kj7fT9h3jRAYIpRBOjsh9,2Kj7fT9h3jRAYIpRBOjsh9,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSD21000165,"[u'colombian pop', u'dance pop', u'latin', u'latin pop', u'mexican pop', u'pop']",[u'pop'],pop,Sale el Sol,spotify:album:3gR578qnw47M30LVBTjrlW,16,album,10/19/10
1/1/11,2011,Christmas Lights,christmas lights,coldplay,coldplay,25,35,3,83,-48,https://embed.spotify.com/?uri=spotify:track:4fzyvSu73BhGvi96p2zwjL,4fzyvSu73BhGvi96p2zwjL,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GB0401000197,"[u'permanent wave', u'pop']",[u'pop'],pop,Live From Spotify London,spotify:album:573eP6oKtAJDqnpco7Fn9c,5,single,12/16/16
1/1/11,2011,Loving You No More,loving you no more,diddy - dirty money,diddy - dirty money,91,0,2,91,Re-Entry,https://embed.spotify.com/?uri=spotify:track:0dQbqYE75XU56XlISJMLJM,0dQbqYE75XU56XlISJMLJM,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71001322,"[u'hip pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Last Train To Paris,spotify:album:2psjRixnoePs8ZqE8cuU5Z,16,album,1/1/10
1/1/11,2011,"Baby, It's Cold Outside","baby, it's cold outside",glee cast,glee cast,57,57,2,99,-42,https://embed.spotify.com/?uri=spotify:track:1itpWhpjb9kMY1OikRO5bt,1itpWhpjb9kMY1OikRO5bt,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,"Glee: The Music, The Christmas Album",spotify:album:5NBvxR9saJ2OL3QLCha8yW,12,album,11/16/10
1/1/11,2011,When A Woman Loves,when a woman loves,r. kelly,r kelly,93,0,1,93,New,https://embed.spotify.com/?uri=spotify:track:67UivNNJwBPb8XS7r4fGmf,67UivNNJwBPb8XS7r4fGmf,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USZM21000084,[],[],unknown,Love Letter,spotify:album:6gKYZUK5BOMsaGCbJvNAYk,15,album,12/10/10
1/1/11,2011,Oh Santa!,oh santa!,mariah carey,mariah carey,100,0,1,100,New,https://embed.spotify.com/?uri=spotify:track:4eXL9ici1ddorTRr5jJQvm,4eXL9ici1ddorTRr5jJQvm,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71002223,"[u'dance pop', u'hip pop', u'pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Merry Christmas II You,spotify:album:6fC6BRXbuHSVobwWcwe6M7,13,album,1/1/10
12/25/10,2010,Fancy,fancy,drake,drake,25,81,20,75,6,https://embed.spotify.com/?uri=spotify:track:3fpTMuD1u3gJlVI4FadVHs,3fpTMuD1u3gJlVI4FadVHs,,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",[u'rap'],rap,Thank Me Later,spotify:album:6jlrjFR9mJV3jd1IPSplXU,14,album,1/1/10
12/25/10,2010,One In A Million,one in a million,ne-yo,ne-yo,87,92,7,97,-5,https://embed.spotify.com/?uri=spotify:track:03ZtlmARAMWhAgZSIs6Fes,03ZtlmARAMWhAgZSIs6Fes,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71001630,"[u'dance pop', u'pop', u'pop rap', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Libra Scale,spotify:album:2qqB7RaEdn2Lkte4St3Ban,10,album,1/1/10
12/25/10,2010,"Bon, Bon","bon, bon",pitbull,pitbull,61,0,5,100,Re-Entry,https://embed.spotify.com/?uri=spotify:track:2NqWJfkEmOENiQWHxsVwJn,2NqWJfkEmOENiQWHxsVwJn,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USNPW1000040,"[u'dance pop', u'latin', u'pop', u'pop rap']",[u'pop rap'],rap,Armando,spotify:album:6gDS2GqnfUDKDls11aNDDy,12,album,11/2/10
12/25/10,2010,Strip Me,strip me,natasha bedingfield,natasha bedingfield,91,0,4,91,Re-Entry,https://embed.spotify.com/?uri=spotify:track:5dQeHoUqa63RdCxOiQdrgo,5dQeHoUqa63RdCxOiQdrgo,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GB1101000403,"[u'dance pop', u'europop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'r&b']",[u'r&b'],r&b,Strip Me,spotify:album:0LBkHCNzQvnPBjnYkKyxAN,13,album,12/7/10
12/25/10,2010,Welcome Christmas,welcome christmas,glee cast,glee cast,59,0,1,59,New,https://embed.spotify.com/?uri=spotify:track:453OW4naq3cgZlk9oaHCu9,453OW4naq3cgZlk9oaHCu9,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Welcome Christmas (Glee Cast Version),spotify:album:5HVD11UV87XYkBoMwTHu2a,1,single,12/7/10
12/18/10,2010,Singing In The Rain / Umbrella,singing in the rain / umbrella,glee cast,glee cast,18,56,3,99,-43,https://embed.spotify.com/?uri=spotify:track:42QbrSdEV2JIlNdmk3M8Uq,42QbrSdEV2JIlNdmk3M8Uq,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Singing In The Rain / Umbrella (Glee Cast Version featuring Gwyneth Paltrow),spotify:album:6m9ulwIPAgSgfBFb2ptIqA,1,single,11/16/10
12/18/10,2010,Marry You,marry you,glee cast,glee cast,32,32,2,57,-25,https://embed.spotify.com/?uri=spotify:track:3IFo5x0HWlvRu0QIAtefor,3IFo5x0HWlvRu0QIAtefor,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,"Glee: The Music, Volume 4",spotify:album:6al4VUZHO90Zmw0fm4vVeI,18,album,11/26/10
12/18/10,2010,Dog Days Are Over,dog days are over,glee cast,glee cast,22,0,1,22,Hot Shot Debut,https://embed.spotify.com/?uri=spotify:track:3wxACZg78j8h2JxaKpLfr7,3wxACZg78j8h2JxaKpLfr7,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Dog Days Are Over (Glee Cast Version),spotify:album:4B0cLBXiW7yEprUc6KBhzP,1,single,11/30/10
12/18/10,2010,"Hey, Soul Sister","hey, soul sister",glee cast,glee cast,29,0,1,29,New,https://embed.spotify.com/?uri=spotify:track:4kRROniJRDFFhgzGv2pnD1,4kRROniJRDFFhgzGv2pnD1,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Glee: The Music presents The Warblers,spotify:album:03uYg5C7TeB2Zu7cCzoAso,13,album,4/18/11
12/18/10,2010,(I've Had) The Time Of My Life,(i've had) the time of my life,glee cast,glee cast,38,0,1,38,New,https://embed.spotify.com/?uri=spotify:track:1wYDz3NuqlGxPnQDX8OuV6,1wYDz3NuqlGxPnQDX8OuV6,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,"Glee: The Music, Volume 4",spotify:album:6al4VUZHO90Zmw0fm4vVeI,18,album,11/26/10
12/18/10,2010,Valerie,valerie,glee cast,glee cast,54,0,1,54,New,https://embed.spotify.com/?uri=spotify:track:4hBW3h6FnQNh7NRmyxLLG7,4hBW3h6FnQNh7NRmyxLLG7,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,"Glee: The Music, Volume 4",spotify:album:6al4VUZHO90Zmw0fm4vVeI,18,album,11/26/10
12/18/10,2010,Boots,boots,the killers,the killers,79,0,1,79,New,https://embed.spotify.com/?uri=spotify:track:1fd9aHKnvhot60b0V0Kokr,1fd9aHKnvhot60b0V0Kokr,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71002764,"[u'indie rock', u'modern rock', u'permanent wave', u'rock', u'vegas indie']",[u'vegas indie'],rock,Boots,spotify:album:1nlYz5V1hgh6Lq1YbIZ95a,1,single,1/1/10
12/18/10,2010,Don't Cry For Me Argentina (Lea Michele Version),don't cry for me argentina,glee cast,glee cast,97,0,1,97,New,spotify:track:1wTNF7RAF62GKW9mBh2L3Z,1wTNF7RAF62GKW9mBh2L3Z,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Don't Cry For Me Argentina (Glee Cast - Rachel/Lea Michele Solo Version),spotify:album:5T3f7KvydhITHwVttjtVAv,1,single,11/30/10
12/11/10,2010,Take It Off,take it off,ke$ha,ke$ha,8,55,20,57,-2,https://embed.spotify.com/?uri=spotify:track:66m3eG3ioXCWpP1qDQ4sXt,66m3eG3ioXCWpP1qDQ4sXt,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USRV81000041,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop']",[u'post-teen pop'],rap,Animal,spotify:album:4Fts9DL8sj5UQ0TkN4SvMK,14,album,2010
12/11/10,2010,Come Back Song,come back song,darius rucker,darius rucker,37,71,20,85,-14,https://embed.spotify.com/?uri=spotify:track:2Q9E9H0LAdA4ioGwHVNmvm,2Q9E9H0LAdA4ioGwHVNmvm,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCN21000026,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'pop rock']",[u'pop rock'],country,"Charleston, SC 1966",spotify:album:6JfkOQdTGmLEwQvybMNMup,13,album,10/8/10
12/11/10,2010,The Boys of Fall,the boys of fall,kenny chesney,kenny chesney,18,85,18,98,-13,https://embed.spotify.com/?uri=spotify:track:2Y48Q7HryWdPJZypJotjlJ,2Y48Q7HryWdPJZypJotjlJ,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=US6XF0900100,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Hemingway's Whiskey,spotify:album:0EJVUQGqNRxYBBCS0OLqY7,11,album,9/28/10
12/11/10,2010,Hot Tottie,hot tottie,usher,usher,21,59,16,79,-20,https://embed.spotify.com/?uri=spotify:track:1Vot6YSxInL52SGTN0XN9n,1Vot6YSxInL52SGTN0XN9n,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USLV41000021,"[u'dance pop', u'pop', u'pop rap', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Raymond v Raymond (Deluxe Edition),spotify:album:6A1F3Fkq5dYeYYNkXflcTX,22,album,8/24/10
12/11/10,2010,Teenage Dream,teenage dream,glee cast,glee cast,8,36,3,80,-44,https://embed.spotify.com/?uri=spotify:track:5eYAZko7TMVUh6e2GGrmJX,5eYAZko7TMVUh6e2GGrmJX,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Teenage Dream (Glee Cast Version) [Acoustic],spotify:album:4pl3nhYiMPfK1LehZgFrwo,1,single,10/1/12
12/11/10,2010,Just The Way You Are,just the way you are,glee cast,glee cast,40,0,1,40,New,https://embed.spotify.com/?uri=spotify:track:3LRcDiWeIFSXmBZtyv7sJ4,3LRcDiWeIFSXmBZtyv7sJ4,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,"Glee: The Music, Volume 4",spotify:album:6al4VUZHO90Zmw0fm4vVeI,18,album,11/26/10
12/11/10,2010,Dark Fantasy,dark fantasy,kanye west,kanye west,60,0,1,60,New,https://embed.spotify.com/?uri=spotify:track:7yNK27ZTpHew0c55VvIJgm,7yNK27ZTpHew0c55VvIJgm,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71100655,"[u'pop rap', u'rap']",[u'rap'],rap,My Beautiful Dark Twisted Fantasy,spotify:album:20r762YmB5HeofjMCiPMLv,13,album,1/1/10
12/11/10,2010,Show Me How You Burlesque,show me how you burlesque,christina aguilera,christina aguilera,70,0,1,70,New,https://embed.spotify.com/?uri=spotify:track:3my8nYpb74vfIPyRPo0zVq,3my8nYpb74vfIPyRPo0zVq,,"[u'dance pop', u'pop', u'post-teen pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Burlesque Original Motion Picture Soundtrack,spotify:album:65jNkB2GjWLUZ223XmuKLT,10,compilation,11/22/10
12/11/10,2010,Crazy Beautiful Life,crazy beautiful life,ke$ha,ke$ha,93,0,1,93,New,https://embed.spotify.com/?uri=spotify:track:5wRvwm7f9HWwa2NQWv2tMV,5wRvwm7f9HWwa2NQWv2tMV,,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop']",[u'post-teen pop'],rap,Cannibal,spotify:album:3GhnFolMJn8Ua8KieFZSBQ,9,album,11/19/10
12/4/10,2010,King Of Anything,king of anything,sara bareilles,sara bareilles,32,42,22,41,1,https://embed.spotify.com/?uri=spotify:track:3VA8T3rNy5V24AXxNK5u9E,3VA8T3rNy5V24AXxNK5u9E,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21000846,"[u'acoustic pop', u'dance pop', u'folk-pop', u'lilith', u'neo mellow', u'pop', u'pop rock', u'post-teen pop']",[u'post-teen pop'],rock,Kaleidoscope Heart,spotify:album:627ukPRwYxyBREHxBq0vGJ,13,album,9/6/10
12/4/10,2010,Roll With It,roll with it,easton corbin,easton corbin,55,87,19,89,-2,https://embed.spotify.com/?uri=spotify:track:7bNX2Fgb4MjPrYbkHaCNwV,7bNX2Fgb4MjPrYbkHaCNwV,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Easton Corbin,spotify:album:7I6ulIzRMJ8Bmz5rFBAvpA,11,album,2010
12/4/10,2010,This Ain't No Love Song,this ain't no love song,trace adkins,trace adkins,88,95,6,94,1,https://embed.spotify.com/?uri=spotify:track:07A3gDZJo7rKavXtgEXZY9,07A3gDZJo7rKavXtgEXZY9,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71000815,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']",[u'redneck'],country,Cowboy's Back In Town,spotify:album:3QwVvjyWErqKYv6FgILb2z,11,album,8/17/10
12/4/10,2010,Sick,sick,new hollow,new hollow,86,88,3,93,-5,https://embed.spotify.com/?uri=spotify:track:4dpq6YQqdAS9EzPtopGo4Y,4dpq6YQqdAS9EzPtopGo4Y,,[],[],unknown,unknown,unknown,unknown,unknown,unknown
12/4/10,2010,What If,what if,jason derulo,jason derulo,76,76,2,96,-20,https://embed.spotify.com/?uri=spotify:track:1OOzUV2FMVtTeNpk82RKxm,1OOzUV2FMVtTeNpk82RKxm,,"[u'dance pop', u'pinoy hip hop', u'pop', u'pop rap', u'post-teen pop', u'r&b']",[u'r&b'],r&b,Jason Derulo,spotify:album:0aVJmVAeEx78nAA1rAKYf7,9,album,2/24/10
12/4/10,2010,Liv Tonight,liv tonight,nelly,nelly,75,0,1,75,New,https://embed.spotify.com/?uri=spotify:track:2BuJG2fuvyTOMRyNHo0P17,2BuJG2fuvyTOMRyNHo0P17,,"[u'dance pop', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",[u'urban contemporary'],r&b,5,spotify:album:3mz9p3cA0Cl5oDUlpTxB0c,12,album,1/1/10
12/4/10,2010,Turn Around (5 4 3 2 1),turn around,flo rida,flo rida,98,0,1,98,New,spotify:track:6Uj8ru7TNLDIelbuQ8eBd6,6Uj8ru7TNLDIelbuQ8eBd6,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USATV1001217,"[u'dance pop', u'edm', u'pop', u'pop rap', u'post-teen pop']",[u'post-teen pop'],edm,Only One Flo [Part 1],spotify:album:1TwNATuAqnNjTd5BSvFZlS,8,album,11/24/10
11/27/10,2010,Cooler Than Me,cooler than me,mike posner,mike posner,6,38,29,48,-10,https://embed.spotify.com/?uri=spotify:track:2V4bv1fNWfTcyRJKmej6Sj,2V4bv1fNWfTcyRJKmej6Sj,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USJRV1000013,"[u'dance pop', u'edm', u'pop', u'pop rap']",[u'pop rap'],edm,31 Minutes to Takeoff,spotify:album:2nnIlWcriIqcJtjduWcTRl,12,album,8/6/10
11/27/10,2010,California Gurls,california gurls,katy perry,katy perry,1,44,27,50,-6,https://embed.spotify.com/?uri=spotify:track:0uslfroVWg7qGWhdduwC0K,0uslfroVWg7qGWhdduwC0K,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=TIVEV1011948,"[u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,Katy Perry - Teenage Dream: The Complete Confection,spotify:album:5BvgP623rtvlc0HDcpzquz,19,album,3/12/12
11/27/10,2010,Holding You Down (Goin In Circles),holding you down,jazmine sullivan,jazmine sullivan,60,81,12,96,-15,https://embed.spotify.com/?uri=spotify:track:2tmfz2Dsp6j2PXxyImIKL7,2tmfz2Dsp6j2PXxyImIKL7,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USJRV1000031,"[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Love Me Back,spotify:album:4FcJwv9ebTXeMuTX1HkK4q,11,album,11/26/10
11/27/10,2010,Start Me Up / Livin' On A Prayer,start me up / livin' on a prayer,glee cast,glee cast,31,0,1,31,New,https://embed.spotify.com/?uri=spotify:track:3J02dKNnDdIMDKkSDWQ34F,3J02dKNnDdIMDKkSDWQ34F,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Start Me Up / Livin' On A Prayer (Glee Cast Version),spotify:album:2XxETKxwznCA8oBQwQVQIs,1,single,11/9/10
11/27/10,2010,Stop! In The Name Of Love / Free Your Mind,stop! in the name of love / free your mind,glee cast,glee cast,38,0,1,38,New,https://embed.spotify.com/?uri=spotify:track:51jSfEPZeqH70uDXyq0nYL,51jSfEPZeqH70uDXyq0nYL,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Stop! In The Name Of Love / Free Your Mind (Glee Cast Version),spotify:album:5A8TUUJAWhS8SR9iUcsj6u,1,single,11/9/10
11/27/10,2010,One Love (People Get Ready),one love,glee cast,glee cast,41,0,1,41,New,https://embed.spotify.com/?uri=spotify:track:1M5Mb38gVMh39zcAPSAC7A,1M5Mb38gVMh39zcAPSAC7A,,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,"Glee: The Music, Volume 1",spotify:album:3bzOPF8mGdoW059DsGfMXj,17,album,11/2/09
11/27/10,2010,Marijuana,marijuana,kid cudi,kid cudi,54,0,1,54,New,https://embed.spotify.com/?uri=spotify:track:2GtaNlidzvK3hY78kCdsHa,2GtaNlidzvK3hY78kCdsHa,,"[u'hip hop', u'indie r&b', u'pop', u'pop rap', u'rap']",[u'rap'],r&b,Man On The Moon II: The Legend Of Mr. Rager,spotify:album:08eM9GRdr5BCCHNqS3Wwud,17,album,1/1/10
11/27/10,2010,Cannibal,cannibal,ke$ha,ke$ha,77,0,1,77,New,https://embed.spotify.com/?uri=spotify:track:6bmw3whbG7FBQojQPFk52l,6bmw3whbG7FBQojQPFk52l,,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop']",[u'post-teen pop'],rap,Cannibal,spotify:album:3GhnFolMJn8Ua8KieFZSBQ,9,album,11/19/10
11/27/10,2010,Scott Mescudi Vs. The World,scott mescudi vs. the world,kid cudi,kid cudi,92,0,1,92,New,https://embed.spotify.com/?uri=spotify:track:5QemHQxj7PRkrw8lJl2W7C,5QemHQxj7PRkrw8lJl2W7C,,"[u'hip hop', u'indie r&b', u'pop', u'pop rap', u'rap']",[u'rap'],r&b,Man On The Moon II: The Legend Of Mr. Rager,spotify:album:08eM9GRdr5BCCHNqS3Wwud,17,album,1/1/10
11/20/10,2010,Airplanes,airplanes,b.o.b,bob,2,39,30,47,-8,https://embed.spotify.com/?uri=spotify:track:6lV2MSQmRIkycDScNtrBXO,6lV2MSQmRIkycDScNtrBXO,,"[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop']",[u'southern hip hop'],rap,B.o.B Presents: The Adventures of Bobby Ray,spotify:album:7apLPYT8szV1IqTxyVSy5P,12,album,4/26/10
11/20/10,2010,Farmer's Daughter,farmer's daughter,rodney atkins,rodney atkins,47,53,21,52,1,https://embed.spotify.com/?uri=spotify:track:5rmTFBL85HmVX1Ld3n7e5J,5rmTFBL85HmVX1Ld3n7e5J,,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']",[u'redneck'],country,Take A Back Road,spotify:album:2qLz69eIC6A7GggjGvxEMp,13,album,10/4/11
11/20/10,2010,Misery,misery,maroon 5,maroon 5,14,50,20,55,-5,https://embed.spotify.com/?uri=spotify:track:6KBYk8OFtod7brGuZ3Y67q,6KBYk8OFtod7brGuZ3Y67q,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71001376,"[u'dance pop', u'pop']",[u'pop'],pop,Hands All Over (Deluxe),spotify:album:2H4DCvJiZknLngsD2Yqf6k,18,album,2010
11/20/10,2010,If I Had You,if i had you,adam lambert,adam lambert,30,70,20,83,-13,https://embed.spotify.com/?uri=spotify:track:0H1OyEooZ5SzBYYdJEzxoy,0H1OyEooZ5SzBYYdJEzxoy,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBE431000183,"[u'dance pop', u'idol', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,For Your Entertainment,spotify:album:0cUNjl7p6LYZJkKXJWzqP0,14,album,11/20/09
11/20/10,2010,Love All Over Me,love all over me,monica,monica,58,88,17,91,-3,https://embed.spotify.com/?uri=spotify:track:3jmrIQTRL9ea0Xv4yCvJEJ,3jmrIQTRL9ea0Xv4yCvJEJ,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USJRV1000020,"[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Still Standing,spotify:album:74q6SppUb5vWXAltV7B6bA,10,album,3/19/10
11/20/10,2010,2012 (It Ain't The End),2012,jay sean,jay sean,31,69,14,88,-19,https://embed.spotify.com/?uri=spotify:track:1ERCOXHQcoLSTlgmNTlcrR,1ERCOXHQcoLSTlgmNTlcrR,,"[u'dance pop', u'desi', u'indian pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,2012 (It Ain't The End),spotify:album:6Yu5seu8YlZCOCF0qYVoIr,1,single,1/1/10
11/20/10,2010,Toot It And Boot It,toot it and boot it,yg,yg,67,81,11,80,1,https://embed.spotify.com/?uri=spotify:track:3AqcBOSlJF7xMgvLpQoa3c,3AqcBOSlJF7xMgvLpQoa3c,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71001040,"[u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,Toot It And Boot It,spotify:album:4X2eBBfbscyp3TPyLHqNGV,1,single,6/8/10
11/20/10,2010,Radioactive,radioactive,kings of leon,kings of leon,37,87,5,100,-13,https://embed.spotify.com/?uri=spotify:track:33DxzZNm85rorgfnilllJg,33DxzZNm85rorgfnilllJg,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USRV81000072,"[u'garage rock', u'indie rock', u'modern rock', u'rock']",[u'rock'],rock,Come Around Sundown,spotify:album:3GQy3QdRfl7RZUix1rhLtB,13,album,10/19/10
11/20/10,2010,Double Vision,double vision,3oh!3,3oh!3,87,92,4,87,5,https://embed.spotify.com/?uri=spotify:track:3o2ESAMet1zR1aASlzrIxO,3o2ESAMet1zR1aASlzrIxO,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USATV1001029,"[u'dance pop', u'electropowerpop', u'emo', u'modern rock', u'pop', u'pop punk', u'pop rap', u'post-teen pop']",[u'post-teen pop'],edm,Streets Of Gold,spotify:album:1W9toxqtPfieKk6cft0f7R,14,album,6/25/10
11/20/10,2010,Sleazy,sleazy,ke$ha,ke$ha,51,0,1,51,New,https://embed.spotify.com/?uri=spotify:track:1zPDgF3K6QXcTopDB3SVg9,1zPDgF3K6QXcTopDB3SVg9,,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop']",[u'post-teen pop'],rap,Cannibal,spotify:album:3GhnFolMJn8Ua8KieFZSBQ,9,album,11/19/10
11/20/10,2010,Get Back Up,get back up,t.i.,ti,70,0,1,70,New,https://embed.spotify.com/?uri=spotify:track:6yU6xGZ5OZm9e73af51fr9,6yU6xGZ5OZm9e73af51fr9,,"[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,No Mercy,spotify:album:6LGR2plk2Yk4A33CAktJN3,14,album,12/6/10
11/20/10,2010,Lo Mejor De Mi Vida Eres Tu/The Best Thing About Me Is You,lo mejor de mi vida eres tu/the best thing about me is you,ricky martin,ricky martin,74,0,1,74,New,,,,"[u'dance pop', u'latin', u'latin pop', u'mexican pop', u'pop']",[u'pop'],pop,unknown,unknown,unknown,unknown,unknown
11/20/10,2010,The Big Bang,the big bang,rockmafia,rockmafia,98,0,1,98,New,,,,unknown,unknown,pop,unknown,unknown,unknown,unknown,unknown
11/13/10,2010,All Over Me,all over me,josh turner,josh turner,59,73,18,91,-18,https://embed.spotify.com/?uri=spotify:track:1s8DkdE3uOWrGU7vonKrbK,1s8DkdE3uOWrGU7vonKrbK,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Haywire,spotify:album:4AwUix40p2isD6wvEBPpQ8,11,album,2010
11/13/10,2010,Hollywood,hollywood,michael buble,michael buble,55,0,2,90,Re-Entry,https://embed.spotify.com/?uri=spotify:track:2E0DkrdUGgnrBj9MfQtjm1,2E0DkrdUGgnrBj9MfQtjm1,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USREV1000190,"[u'adult standards', u'canadian pop', u'lounge', u'neo mellow']",[u'neo mellow'],pop,Crazy Love (Hollywood Edition),spotify:album:3y2IB0hPXgf2zfZFgeBhXM,21,album,10/9/09
